Date,1,2,3,4,5,6,7,8,9,10,11,12,Label,Pct_inc,Bin_label,Up,Down
1999-01-05,Amazon flooded with sales,,,,,,,,,,,,Same,0.0,Down,0,1
1999-01-07,Retail sales show healthy rise,,,,,,,,,,,,Inc,0.597907324,Up,1,0
1999-01-26,The lure of stock options,,,,,,,,,,,,Inc,0.753579503,Up,1,0
1999-01-27,Retailer goes for e-growth,,,,,,,,,,,,Inc,1.187824796,Up,1,0
1999-02-01,AT&T cards Wal-Mart,U.S. stocks in volatile mix,Wall Street rally resumes,Lackluster climb for Dow,Wall St. trims down gains,Early gains on Wall Street,,,,,,,Dec,-1.457725948,Down,0,1
1999-02-04,Retail sales up in January,,,,,,,,,,,,Dec,-2.968863143,Down,0,1
1999-02-09,Retailer to shut 134 stores,,,,,,,,,,,,Dec,-3.524229075,Down,0,1
1999-02-16,Wal-Mart beats Street,Techs rates to drive stocks,Hesitation on Wall Street,Mixed picture on Wall Street,Stock rally fades,Show of strength in stocks,Wall Street charges ahead,,,,,,Inc,2.412280702,Up,1,0
1999-03-04,Retailers post solid month,CNNfn market movers,CNNfn after the bell,,,,,,,,,,Inc,1.634683724,Up,1,0
1999-03-05,Wall St. eyes jobs report,Trade deficit seen rising,Dow breaks 9700 mark,Dow aiming for a record,Dow eyes new highs,Stocks and jobs for all,Wall St. feasts on jobs data,Funds eye battle lines,,,,,Same,0.268817204,Up,1,0
1999-03-10,Sears plans stock buyback,,,,,,,,,,,,Dec,-0.663570007,Down,0,1
1999-03-11,Praise for tech sector,,,,,,,,,,,,Inc,0.85978836,Up,1,0
1999-03-23,Oil stocks: Time to invest?,Family Dollar: less is more,,,,,,,,,,,Dec,-2.753525856,Down,0,1
1999-03-26,Investing with a conscience,,,,,,,,,,,,Same,-0.136332652,Down,0,1
1999-04-05,Amazon Wal-Mart settle,Fortune shakes up 500 list,,,,,,,,,,,Inc,0.925925926,Up,1,0
1999-04-08,Retail sales gains continue,,,,,,,,,,,,Inc,3.807106599,Up,1,0
1999-04-09,Buying stock for a change,,,,,,,,,,,,Inc,2.23880597,Up,1,0
1999-04-16,Europe shops till it drops,U.K. retailers in $10B deal,Magellan assets rise 8.6%,,,,,,,,,,Dec,-1.554404145,Down,0,1
1999-04-19,FTSE 100 hits new peak close,,,,,,,,,,,,Dec,-6.510416667,Down,0,1
1999-04-22,FTSE bulls rampage,,,,,,,,,,,,Same,0.125,Up,1,0
1999-04-26,Denver sports teams sold,,,,,,,,,,,,Dec,-1.807228916,Down,0,1
1999-04-27,Toys 'R' Us ... online,,,,,,,,,,,,Dec,-0.733496333,Down,0,1
1999-04-29,London snaps streak,Bourses extend slide,Tech exodus at open?,,,,,,,,,,Dec,-4.336734694,Down,0,1
1999-05-03,Stock picks by the pros,The Dow: then and now,,,,,,,,,,,Inc,0.544959128,Up,1,0
1999-05-06,CNNfn market movers,Same-store sales surge,,,,,,,,,,,Dec,-2.556818182,Down,0,1
1999-05-07,Wall St. to study economics,,,,,,,,,,,,Same,0.280112045,Up,1,0
1999-05-10,CNNfn market movers,,,,,,,,,,,,Inc,0.836820084,Up,1,0
1999-05-11,Wal-Mart 1Q net up 39%,Stocks eye mergers results,Stocks overcome bond slump,Bonds sap Wall St.'s strength,Techs triumph on Wall St.,Blue chips ride the bull,Wall St. in a bullish mood,,,,,,Dec,-0.394736842,Down,0,1
1999-05-13,Sears to e-tail appliances,IBM surges on rosy outlook,,,,,,,,,,,Dec,-0.791556728,Down,0,1
1999-05-18,Penney plans new strategy,,,,,,,,,,,,Inc,1.226158038,Up,1,0
1999-05-20,Stock picks by the pros,,,,,,,,,,,,Dec,-2.465753425,Down,0,1
1999-05-25,Toys 'R' Us in settlement,,,,,,,,,,,,Dec,-1.310043668,Down,0,1
1999-05-27,Stock picks by the pros,,,,,,,,,,,,Dec,-2.37388724,Down,0,1
1999-06-03,Retailers post strong sales,Stock picks by the pros,Wall St. waits for jobs data,Wall St. mired in expectation,Dow stalls techs drift,Stocks push edgily higher,,,,,,,Inc,1.111111111,Up,1,0
1999-06-04,Wall St. on jobs data watch,,,,,,,,,,,,Same,0.0,Down,0,1
1999-06-14,Wal-Mart targets Asda,Wal-Mart spooks U.K. market,In search of cool companies,Wall Street to mull deals,Bourses dip amid slew of deals,Monday merger roundup,,,,,,,Same,0.290697674,Up,1,0
1999-06-15,Stocks on Net watch,Bourses post negative start,,,,,,,,,,,Dec,-2.298850575,Down,0,1
1999-06-16,The small-cap queen,,,,,,,,,,,,Inc,1.865136298,Up,1,0
1999-06-17,Bourses hang on for Fed,Bourses end mostly higher,Small caps bounce back,Bourses get Ifo lift,,,,,,,,,Same,-0.143061516,Down,0,1
1999-06-18,Bourses ratchet higher,London up but off highs,Bourses nudge new highs,,,,,,,,,,Inc,1.302460203,Up,1,0
1999-06-21,Federated grows .com ops,Stock picks by the pros,Bourses touch record highs,,,,,,,,,,Inc,3.591954023,Up,1,0
1999-06-24,Dive sticks' recalled,,,,,,,,,,,,Dec,-0.716332378,Down,0,1
1999-06-28,Stock picks by the pros,Bourses mixed due to rates,Bourses lack direction,,,,,,,,,,Inc,3.551136364,Up,1,0
1999-06-29,Stock picks by the pros,,,,,,,,,,,,Inc,1.904761905,Up,1,0
1999-06-30,Wall St. on Fed watch,,,,,,,,,,,,Inc,3.624161074,Up,1,0
1999-07-01,Wal-Mart expands e-library,Techs take new peak,CNNfn market movers,,,,,,,,,,Dec,-0.391134289,Down,0,1
1999-07-08,Retail sales remain strong,Getting a bulk rate online,Child seats cups recalled,,,,,,,,,,Same,0.0,Down,0,1
1999-07-13,Amazon expands again,,,,,,,,,,,,Inc,0.661375661,Up,1,0
1999-07-14,Tommy Wal-Mart settle,,,,,,,,,,,,Same,-0.261780105,Down,0,1
1999-07-15,Magellan changes top 10,,,,,,,,,,,,Dec,-1.170351105,Down,0,1
1999-07-20,Battle of the $100B funds,,,,,,,,,,,,Dec,-2.597402597,Down,0,1
1999-07-21,Sainsbury sets expansion,Toys 'R' Us buys Imaginarium,,,,,,,,,,,Dec,-2.677376171,Down,0,1
1999-07-22,Sears on target in 2Q,,,,,,,,,,,,Dec,-1.229508197,Down,0,1
1999-07-23,Micro caps' secret success,,,,,,,,,,,,Dec,-0.827586207,Down,0,1
1999-07-26,Wall St. watching earnings,Bourses pare early gains,Sturm scores in sports fight,,,,,,,,,,Inc,2.240896359,Up,1,0
1999-07-27,Sturm gets Denver teams,,,,,,,,,,,,Dec,-0.545702592,Down,0,1
1999-07-30,Tommy sews up profits,,,,,,,,,,,,Dec,-4.519774011,Down,0,1
1999-08-02,Stock picks by the pros,,,,,,,,,,,,Same,0.147710487,Up,1,0
1999-08-03,Bonds slump dollar jumps,Bearish day for bonds,,,,,,,,,,,Dec,-1.468428781,Down,0,1
1999-08-04,Buyback buzz boosts bond,,,,,,,,,,,,Dec,-0.907715582,Down,0,1
1999-08-05,Retail sales still strong,,,,,,,,,,,,Inc,0.761035008,Up,1,0
1999-08-09,Bourses hold on to gains,Bourses unfazed by Russia,Europe unfazed by Russia,,,,,,,,,,Dec,-2.130898021,Down,0,1
1999-08-10,Wal-Mart beats 2Q forecasts,Wall St. watching bonds,Stocks take more hits,Wall Street on edge,Wall Street beats retreat,Stocks under pressure,Wall Street loses ground,,,,,,Inc,5.214723926,Up,1,0
1999-08-16,Bourses lose steam,,,,,,,,,,,,Inc,2.793296089,Up,1,0
1999-08-18,Wall St. eyes tech shares,,,,,,,,,,,,Dec,-1.329787234,Down,0,1
1999-08-19,Markets remain on edge,Techs blue chips suffer,Wall St. relaxes a little,Stocks hurt by trade deficit,U.S. stocks take a hit,Wall Street heads into red,,,,,,,Same,0.135869565,Up,1,0
1999-08-23,Basement seeks protection,,,,,,,,,,,,Inc,1.866666667,Up,1,0
1999-08-25,Rite Aid discussing a deal,,,,,,,,,,,,Inc,3.062583222,Up,1,0
1999-08-26,Toys 'R' Us chief out,,,,,,,,,,,,Dec,-1.432291667,Down,0,1
1999-08-27,Stocks eye exec ousters,,,,,,,,,,,,Dec,-0.928381963,Down,0,1
1999-08-30,Mergers in the aisles?,carrefour,Europe ends mostly lower,Wall St. awaits more data,Bourses weak despite deals,Europe down at midday,,,,,,,Dec,-2.933333333,Down,0,1
1999-08-31,Rate woes rile bourses,,,,,,,,,,,,Dec,-3.537414966,Down,0,1
1999-09-02,Sears Penney sales limp,Rate anxiety drags techs,Day of losses for stocks,Stocks suffer on rate fears,Severe declines for Dow,Selling pounds stocks,Steep sell-off on Wall St.,Ahold 2Q profit surges,,,,,Inc,3.835227273,Up,1,0
1999-09-03,Amazon executive retires,Wall St. waits for jobs data,,,,,,,,,,,Inc,1.602136182,Up,1,0
1999-09-09,CNNfn market movers,,,,,,,,,,,,Inc,1.604278075,Up,1,0
1999-09-15,Heinz Bestfoods talks fail?,,,,,,,,,,,,Dec,-4.461942257,Down,0,1
1999-09-17,Markets may get bounce,,,,,,,,,,,,Inc,1.496598639,Up,1,0
1999-09-20,Wal-Mart in PC fixing test,,,,,,,,,,,,Dec,-0.805369128,Down,0,1
1999-09-21,Tesco speeds up growth,,,,,,,,,,,,Inc,1.666666667,Up,1,0
1999-09-22,Judds sing for Kmart,,,,,,,,,,,,Inc,3.137789905,Up,1,0
1999-09-27,Warm weather melts M&S,,,,,,,,,,,,Dec,-1.462765957,Down,0,1
1999-09-28,Bourses beat retreat,Bourses down at midday,,,,,,,,,,,Inc,1.486486486,Up,1,0
1999-10-01,U.K. price war heats up,Wall St. awaits more data,,,,,,,,,,,Inc,0.651041667,Up,1,0
1999-10-04,Mattel dips on 3Q forecast,Heinz consolidates sales,,,,,,,,,,,Inc,2.809706258,Up,1,0
1999-10-05,Wal-Mart bulking up,Stock picks by the pros,,,,,,,,,,,Inc,1.863354037,Up,1,0
1999-10-07,Retailers post sales gains,,,,,,,,,,,,Same,-0.121654501,Down,0,1
1999-10-11,Europe flat in early trade,,,,,,,,,,,,Dec,-1.596351197,Down,0,1
1999-10-13,Halloween scares up sales,,,,,,,,,,,,Dec,-4.200700117,Down,0,1
1999-10-19,Europe soars on CPI data,,,,,,,,,,,,Same,0.118764846,Up,1,0
1999-10-22,Talking Stocks: Battipaglia,EU beef war escalates,Amazon sues rival bn.com,,,,,,,,,,Inc,2.931228861,Up,1,0
1999-10-26,Changes reflect new economy,Dow goes more digital,,,,,,,,,,,Dec,-2.293577982,Down,0,1
1999-10-29,Talking stocks: Paul Rabbitt,,,,,,,,,,,,Dec,-1.097694841,Down,0,1
1999-11-01,Tough sell for online drugs,,,,,,,,,,,,Dec,-1.746724891,Down,0,1
1999-11-03,Europe up on sector rallies,,,,,,,,,,,,Same,0.0,Down,0,1
1999-11-04,Big retailers' sales rise,,,,,,,,,,,,Dec,-0.884955752,Down,0,1
1999-11-05,Talking Stocks: Katz emails,,,,,,,,,,,,Inc,0.97826087,Up,1,0
1999-11-08,Markets watch Microsoft,Stocks to watch Tuesday,,,,,,,,,,,Same,0.0,Down,0,1
1999-11-09,Wal-Mart beats but warns,Daily research roundup,Wall St. eyes drug stocks,Wall St. gives back gains,Wall St. remains pressured,U.S. stocks lose ground,Wall St. under pressure,U.S. stocks retreat,,,,,Same,0.0,Down,0,1
1999-11-10,Federated Kmart gain in 3Q,,,,,,,,,,,,Dec,-1.50862069,Down,0,1
1999-11-15,Toys 'R' Us beats estimates,,,,,,,,,,,,Same,-0.105932203,Down,0,1
1999-11-18,Xmas marks the cyber-spot,,,,,,,,,,,,Inc,0.316789863,Up,1,0
1999-11-19,Boom-time for Euro M&A,,,,,,,,,,,,Dec,-0.428265525,Down,0,1
1999-11-23,Sainsbury profits dive,,,,,,,,,,,,Dec,-1.214128035,Down,0,1
1999-11-26,Marsico racing to success,Wall Street eyes retailers,E-tailers fuel Nasdaq,Nasdaq on a roll,Net retailers boost Wall St.,Deck the halls pack the malls,,,,,,,Inc,0.350168966,Up,1,0
1999-12-02,Giants rule in online toys,Nov. retail gains narrow,,,,,,,,,,,Dec,-2.251188136,Down,0,1
1999-12-03,FAO's roller-coaster week,,,,,,,,,,,,Inc,1.503759398,Up,1,0
1999-12-08,Techs break their streak,U.S. stocks gain slightly,,,,,,,,,,,Same,-0.26575983,Down,0,1
1999-12-09,Stock picks by the pros,,,,,,,,,,,,Inc,6.41025641,Up,1,0
1999-12-10,Late rally lifts Dow,,,,,,,,,,,,Inc,1.2,Up,1,0
1999-12-13,Wall St. looks to Xerox,Nasdaq up Dow down,Nasdaq jumps,Dow drops Nasdaq rises,Deals pull techs higher,U.S. blue chips weaken,U.S. stocks slump at open,Stock picks by the pros,U.K. stores in sale talk,,,,Inc,3.816793893,Up,1,0
1999-12-14,Stock picks by the pros,Nasdaq plummets,Nasdaq pressured,Nasdaq down; Dow flat,Nasdaq slumps,Wall St. opens mixed,Yahoo! Kmart in Net pact?,,,,,,Same,0.093283582,Up,1,0
1999-12-16,AOL Wal-Mart in Net pact,Techs lead Nasdaq rally,Nasdaq takes high ground,Nasdaq in strong advance,Nasdaq up; Dow down,Net firms retailers link,,,,,,,Inc,2.808988764,Up,1,0
1999-12-17,Wall St. eyes retail techs,,,,,,,,,,,,Dec,-5.540417802,Down,0,1
1999-12-23,FAO.com's X-mas bonus,,,,,,,,,,,,Inc,0.559701493,Up,1,0
1999-12-27,Stock picks by the pros,Nasdaq sets another record,Retailers party like it's 1999,,,,,,,,,,Inc,3.156917363,Up,1,0
1999-12-28,Stock picks by the pros,,,,,,,,,,,,Inc,1.001821494,Up,1,0
1999-12-29,An American success story,,,,,,,,,,,,Dec,-3.144654088,Down,0,1
1999-12-30,Wal-Mart checks out new site,,,,,,,,,,,,Dec,-0.458715596,Down,0,1
1999-12-31,Alcoa no stock lightweight,,,,,,,,,,,,Inc,1.189387008,Up,1,0
2000-01-04,Sears sees bright 4Q,,,,,,,,,,,,Dec,-1.812977099,Down,0,1
2000-01-06,Happy holiday for retailers,Coal for Toys 'R' Us,Stock picks by the pros,Lehman 4Q profit soars,,,,,,,,,Inc,1.091269841,Up,1,0
2000-01-07,Dow scores a record,Lucent clouds Wall St.,Stock picks by the pros,,,,,,,,,,Inc,6.201550388,Up,1,0
2000-01-10,Asda expansion forges ahead,Other media deals on tap?,,,,,,,,,,,Same,0.0,Down,0,1
2000-01-11,Stock picks by the pros,Toys 'R' Us taps new CEO,,,,,,,,,,,Dec,-1.211556384,Down,0,1
2000-01-12,Redefining retirement,,,,,,,,,,,,Dec,-1.699716714,Down,0,1
2000-01-14,Wal-Mart CEO steps down,Party on Wall Street,Sainsbury grabs Pru boss,,,,,,,,,,Inc,0.78125,Up,1,0
2000-01-19,Tesco to expand online,,,,,,,,,,,,Dec,-1.819923372,Down,0,1
2000-01-20,Europe closes mixed,GE posts brighter 4Q,,,,,,,,,,,Dec,-1.648884578,Down,0,1
2000-01-21,Metro Kingfisher in talks?,,,,,,,,,,,,Dec,-2.346041056,Down,0,1
2000-01-25,Stock picks by the pros,,,,,,,,,,,,Inc,2.194357367,Up,1,0
2000-01-27,Stock picks by the pros,Internet toy story,,,,,,,,,,,Dec,-3.567787971,Down,0,1
2000-02-03,Same-store sales jump,,,,,,,,,,,,Same,0.0,Down,0,1
2000-02-04,Talking Stocks: Battipaglia,,,,,,,,,,,,Dec,-2.804746494,Down,0,1
2000-02-08,Nasdaq party continues,Index funds and strategy,,,,,,,,,,,Inc,3.816793893,Up,1,0
2000-02-09,Banks say: Go to Wal-Mart,Stocks to watch Thursday,Pharmacy lawyers win fees,,,,,,,,,,Dec,-3.645833333,Down,0,1
2000-02-14,Kmart's e-commerce deals,,,,,,,,,,,,Inc,3.858875413,Up,1,0
2000-02-15,Wal-Mart beats 4Q estimate,Earnings roundup,Dow stocks face bad news,U.S. blue chips rally,Europe markets in steep fall,,,,,,,,Inc,1.866081229,Up,1,0
2000-02-16,Ceiling lights recalls,U.S. blue chips tumble,,,,,,,,,,,Dec,-6.637168142,Down,0,1
2000-02-17,Nasdaq soars to record,,,,,,,,,,,,Dec,-8.618654073,Down,0,1
2000-02-22,SBC sets $3.9B purchase,,,,,,,,,,,,Dec,-2.284263959,Down,0,1
2000-02-23,Retailers beat 4Q forecasts,,,,,,,,,,,,Dec,-2.967741935,Down,0,1
2000-02-24,Penney closing stores,Dow tests 10000 mark,Carrefour boosts Net plans,,,,,,,,,,Inc,1.861702128,Up,1,0
2000-02-25,Undiscovered funds - a find,,,,,,,,,,,,Inc,0.423131171,Up,1,0
2000-02-28,Steady day for Americas,,,,,,,,,,,,Inc,3.646563815,Up,1,0
2000-02-29,Nasdaq surges to record,Target BJ's post strong 4Q,,,,,,,,,,,Inc,1.694915254,Up,1,0
2000-03-01,New CEO at Wal-Mart.com,Stocks to watch Thursday,,,,,,,,,,,Dec,-1.754385965,Down,0,1
2000-03-02,Retailers post strong sales,Dow rises; Nasdaq falls,Thursday's hot stocks,,,,,,,,,,Dec,-4.146919431,Down,0,1
2000-03-06,One-stop fund shopping,Dow tanks on rate fears,Mexico market takes a dip,Kmart beats estimates,,,,,,,,,Dec,-4.038004751,Down,0,1
2000-03-07,Dutch raid U.S. larder,,,,,,,,,,,,Dec,-4.156171285,Down,0,1
2000-03-08,Oracle extends B2B reach,Toys 'R' Us beats forecast,Dot.coms lift tech sector,,,,,,,,,,Inc,2.113606341,Up,1,0
2000-03-09,Techs drive Nasdaq rally,Mexico still riding the wave,,,,,,,,,,,Same,-0.12755102,Down,0,1
2000-03-13,Eckerd president resigns,,,,,,,,,,,,Inc,3.108108108,Up,1,0
2000-03-15,Sears' CEO to retire,Stock picks by the pros,,,,,,,,,,,Inc,8.563899868,Up,1,0
2000-03-27,Priceline offers mortgages,,,,,,,,,,,,Inc,1.371428571,Up,1,0
2000-03-28,Akamai CacheFlow team,,,,,,,,,,,,Same,-0.114547537,Down,0,1
2000-03-29,Nasdaq slump resumes,,,,,,,,,,,,Inc,5.855855856,Up,1,0
2000-03-30,Nasdaq short circuits,Nasdaq future an unknown,,,,,,,,,,,Dec,-1.255230126,Down,0,1
2000-04-03,Nasdaq sinks 350 points,,,,,,,,,,,,Inc,8.057395143,Up,1,0
2000-04-05,Talking Stocks: Gabriel,Sears expects record 1Q,,,,,,,,,,,Dec,-1.791359326,Down,0,1
2000-04-06,Same-store sales mixed,Revival in the Americas,,,,,,,,,,,Inc,3.382663848,Up,1,0
2000-04-07,Americas recover losses,,,,,,,,,,,,Inc,0.408163265,Up,1,0
2000-04-10,Americas follow Nasdaq,,,,,,,,,,,,Inc,3.353658537,Up,1,0
2000-04-11,The end of techs?,Tesco targets Net sales,Tech loss hurts Americas,,,,,,,,,,Inc,0.795228628,Up,1,0
2000-04-12,Wednesday's hot stocks,,,,,,,,,,,,Dec,-1.57635468,Down,0,1
2000-04-13,Nasdaq cues Americas,,,,,,,,,,,,Dec,-3.610832497,Down,0,1
2000-04-17,Magellan shuffles Top 10,,,,,,,,,,,,Dec,-2.040816327,Down,0,1
2000-04-19,Stocks to watch Thursday,,,,,,,,,,,,Inc,1.501154734,Up,1,0
2000-04-20,Winn-Dixie cuts 11000 jobs,,,,,,,,,,,,Inc,4.648526077,Up,1,0
2000-04-24,U.S. drags down Americas,,,,,,,,,,,,Inc,1.618122977,Up,1,0
2000-04-26,Talking Stocks: Babson,,,,,,,,,,,,Dec,-2.388369678,Down,0,1
